market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
AHMEDABAD(GUJ),October,2009,86515,854,1592,1263,GJ,AHMEDABAD,October-2009
AHMEDABAD(GUJ),October,2010,82070,1141,1693,1533,GJ,AHMEDABAD,October-2010
AHMEDABAD(GUJ),October,2011,78649,575,1063,873,GJ,AHMEDABAD,October-2011
AHMEDABAD(GUJ),October,2012,82346,630,966,857,GJ,AHMEDABAD,October-2012
AHMEDABAD(GUJ),October,2013,98858,1469,4845,3640,GJ,AHMEDABAD,October-2013
AHMEDABAD(GUJ),October,2014,94659,822,1719,1444,GJ,AHMEDABAD,October-2014
AHMEDABAD(GUJ),October,2015,147780,1530,3510,2594,GJ,AHMEDABAD,October-2015
AHMEDABAD(GUJ),October,2016,148332,305,815,570,GJ,AHMEDABAD,October-2016
AHMEDABAD(GUJ),November,2005,14530,900,1025,963,GJ,AHMEDABAD,November-2005
AHMEDABAD(GUJ),November,2006,10814,200,633,517,GJ,AHMEDABAD,November-2006
AHMEDABAD(GUJ),November,2007,12063,500,1033,900,GJ,AHMEDABAD,November-2007
AHMEDABAD(GUJ),November,2008,38904,489,1167,950,GJ,AHMEDABAD,November-2008
AHMEDABAD(GUJ),November,2009,94402,746,1801,1391,GJ,AHMEDABAD,November-2009
AHMEDABAD(GUJ),November,2010,76962,1193,2035,1783,GJ,AHMEDABAD,November-2010
AHMEDABAD(GUJ),November,2011,116916,596,1063,901,GJ,AHMEDABAD,November-2011
AHMEDABAD(GUJ),November,2012,86711,574,1421,1171,GJ,AHMEDABAD,November-2012
AHMEDABAD(GUJ),November,2013,93291,1905,4100,3451,GJ,AHMEDABAD,November-2013
AHMEDABAD(GUJ),November,2014,144941,813,1478,1217,GJ,AHMEDABAD,November-2014
AHMEDABAD(GUJ),November,2015,190213,1130,2313,1850,GJ,AHMEDABAD,November-2015
AHMEDABAD(GUJ),November,2016,177421,392,1110,746,GJ,AHMEDABAD,November-2016
AHMEDABAD(GUJ),December,2005,34611,517,789,664,GJ,AHMEDABAD,December-2005
AHMEDABAD(GUJ),December,2006,19958,525,900,788,GJ,AHMEDABAD,December-2006
AHMEDABAD(GUJ),December,2007,10399,417,683,575,GJ,AHMEDABAD,December-2007
AHMEDABAD(GUJ),December,2008,67107,771,1303,1121,GJ,AHMEDABAD,December-2008
AHMEDABAD(GUJ),December,2009,102284,769,1699,1314,GJ,AHMEDABAD,December-2009
AHMEDABAD(GUJ),December,2010,62270,1338,3272,2603,GJ,AHMEDABAD,December-2010
AHMEDABAD(GUJ),December,2011,98449,379,887,742,GJ,AHMEDABAD,December-2011
AHMEDABAD(GUJ),December,2012,101630,639,1540,1313,GJ,AHMEDABAD,December-2012
AHMEDABAD(GUJ),December,2013,88391,953,1983,1686,GJ,AHMEDABAD,December-2013
AHMEDABAD(GUJ),December,2014,132706,1231,2057,1733,GJ,AHMEDABAD,December-2014
AHMEDABAD(GUJ),December,2015,162758,1006,1582,1364,GJ,AHMEDABAD,December-2015
AHMEDABAD(GUJ),December,2016,199544,524,1024,827,GJ,AHMEDABAD,December-2016
AHMEDNAGAR(MS),January,2002,14118,93,305,212,MH,AHMEDNAGAR,January-2002
AHMEDNAGAR(MS),January,2004,30981,307,930,618,MH,AHMEDNAGAR,January-2004
AHMEDNAGAR(MS),January,2005,58100,96,438,266,MH,AHMEDNAGAR,January-2005
AHMEDNAGAR(MS),January,2006,72382,68,458,261,MH,AHMEDNAGAR,January-2006
AHMEDNAGAR(MS),January,2007,105069,267,1321,795,MH,AHMEDNAGAR,January-2007
AHMEDNAGAR(MS),January,2008,93516,70,628,428,MH,AHMEDNAGAR,January-2008
AHMEDNAGAR(MS),January,2009,244158,363,1831,1117,MH,AHMEDNAGAR,January-2009
AHMEDNAGAR(MS),January,2010,162913,255,1877,1093,MH,AHMEDNAGAR,January-2010
AHMEDNAGAR(MS),January,2011,52405,567,5800,3500,MH,AHMEDNAGAR,January-2011
AHMEDNAGAR(MS),January,2012,72784,100,600,325,MH,AHMEDNAGAR,January-2012
AHMEDNAGAR(MS),January,2014,380582,108,1283,696,MH,AHMEDNAGAR,January-2014
AHMEDNAGAR(MS),January,2015,368770,100,1921,999,MH,AHMEDNAGAR,January-2015
AHMEDNAGAR(MS),January,2016,208751,175,1722,1138,MH,AHMEDNAGAR,January-2016
AHMEDNAGAR(MS),January,2017,48516,100,850,700,MH,AHMEDNAGAR,January-2017
AHMEDNAGAR(MS),February,2002,29225,84,241,164,MH,AHMEDNAGAR,February-2002
AHMEDNAGAR(MS),February,2003,12742,100,255,175,MH,AHMEDNAGAR,February-2003
AHMEDNAGAR(MS),February,2004,19139,205,735,470,MH,AHMEDNAGAR,February-2004
AHMEDNAGAR(MS),February,2005,29100,77,323,194,MH,AHMEDNAGAR,February-2005
AHMEDNAGAR(MS),February,2006,20145,50,345,193,MH,AHMEDNAGAR,February-2006
AHMEDNAGAR(MS),February,2007,120784,321,1195,759,MH,AHMEDNAGAR,February-2007
AHMEDNAGAR(MS),February,2008,74747,92,449,289,MH,AHMEDNAGAR,February-2008
AHMEDNAGAR(MS),February,2009,197202,288,1220,767,MH,AHMEDNAGAR,February-2009
AHMEDNAGAR(MS),February,2010,150299,195,1334,813,MH,AHMEDNAGAR,February-2010
AHMEDNAGAR(MS),February,2013,40000,1350,1825,1600,MH,AHMEDNAGAR,February-2013
AHMEDNAGAR(MS),February,2014,371458,100,836,486,MH,AHMEDNAGAR,February-2014
AHMEDNAGAR(MS),February,2015,382237,100,1886,989,MH,AHMEDNAGAR,February-2015
AHMEDNAGAR(MS),February,2016,44756,100,1338,800,MH,AHMEDNAGAR,February-2016
AHMEDNAGAR(MS),March,2003,101240,100,285,185,MH,AHMEDNAGAR,March-2003
AHMEDNAGAR(MS),March,2004,11326,167,500,333,MH,AHMEDNAGAR,March-2004
AHMEDNAGAR(MS),March,2005,19944,94,321,208,MH,AHMEDNAGAR,March-2005
AHMEDNAGAR(MS),March,2006,11623,75,325,188,MH,AHMEDNAGAR,March-2006
AHMEDNAGAR(MS),March,2007,114846,246,745,495,MH,AHMEDNAGAR,March-2007
AHMEDNAGAR(MS),March,2008,11025,67,445,268,MH,AHMEDNAGAR,March-2008
AHMEDNAGAR(MS),March,2009,149409,272,775,534,MH,AHMEDNAGAR,March-2009
AHMEDNAGAR(MS),March,2010,131362,169,784,508,MH,AHMEDNAGAR,March-2010
AHMEDNAGAR(MS),March,2011,84231,157,664,440,MH,AHMEDNAGAR,March-2011
AHMEDNAGAR(MS),March,2014,453107,100,960,598,MH,AHMEDNAGAR,March-2014
AHMEDNAGAR(MS),March,2015,295205,101,1514,821,MH,AHMEDNAGAR,March-2015
AHMEDNAGAR(MS),April,2002,15409,83,211,154,MH,AHMEDNAGAR,April-2002
AHMEDNAGAR(MS),April,2003,82962,100,369,232,MH,AHMEDNAGAR,April-2003
AHMEDNAGAR(MS),April,2004,13971,110,396,253,MH,AHMEDNAGAR,April-2004
AHMEDNAGAR(MS),April,2005,52099,63,352,207,MH,AHMEDNAGAR,April-2005
AHMEDNAGAR(MS),April,2007,4492,250,650,450,MH,AHMEDNAGAR,April-2007
AHMEDNAGAR(MS),April,2008,11400,50,350,250,MH,AHMEDNAGAR,April-2008
AHMEDNAGAR(MS),April,2009,112894,230,583,410,MH,AHMEDNAGAR,April-2009
AHMEDNAGAR(MS),April,2010,170695,117,643,408,MH,AHMEDNAGAR,April-2010
AHMEDNAGAR(MS),April,2011,23339,100,610,425,MH,AHMEDNAGAR,April-2011
AHMEDNAGAR(MS),April,2014,206546,90,1256,674,MH,AHMEDNAGAR,April-2014
AHMEDNAGAR(MS),April,2015,339672,115,1484,805,MH,AHMEDNAGAR,April-2015
AHMEDNAGAR(MS),April,2016,42342,150,938,538,MH,AHMEDNAGAR,April-2016
AHMEDNAGAR(MS),May,2002,32241,83,224,158,MH,AHMEDNAGAR,May-2002
AHMEDNAGAR(MS),May,2003,79671,100,405,260,MH,AHMEDNAGAR,May-2003
AHMEDNAGAR(MS),May,2004,15156,103,425,263,MH,AHMEDNAGAR,May-2004
AHMEDNAGAR(MS),May,2005,39722,50,397,223,MH,AHMEDNAGAR,May-2005
AHMEDNAGAR(MS),May,2007,104044,103,631,368,MH,AHMEDNAGAR,May-2007
AHMEDNAGAR(MS),May,2008,128711,50,358,205,MH,AHMEDNAGAR,May-2008
AHMEDNAGAR(MS),May,2009,23248,150,650,400,MH,AHMEDNAGAR,May-2009
AHMEDNAGAR(MS),May,2010,230659,135,725,424,MH,AHMEDNAGAR,May-2010
AHMEDNAGAR(MS),May,2014,295747,100,1545,731,MH,AHMEDNAGAR,May-2014
AHMEDNAGAR(MS),May,2015,311830,142,1933,1008,MH,AHMEDNAGAR,May-2015
AHMEDNAGAR(MS),May,2016,68721,133,1067,617,MH,AHMEDNAGAR,May-2016
AHMEDNAGAR(MS),June,2002,57145,122,338,260,MH,AHMEDNAGAR,June-2002
AHMEDNAGAR(MS),June,2003,54079,100,550,325,MH,AHMEDNAGAR,June-2003
AHMEDNAGAR(MS),June,2004,12758,112,475,290,MH,AHMEDNAGAR,June-2004
AHMEDNAGAR(MS),June,2005,27395,87,520,306,MH,AHMEDNAGAR,June-2005
AHMEDNAGAR(MS),June,2006,10909,50,320,165,MH,AHMEDNAGAR,June-2006
AHMEDNAGAR(MS),June,2007,102811,168,1047,597,MH,AHMEDNAGAR,June-2007
AHMEDNAGAR(MS),June,2009,19071,157,850,533,MH,AHMEDNAGAR,June-2009
AHMEDNAGAR(MS),June,2010,128207,194,823,550,MH,AHMEDNAGAR,June-2010
AHMEDNAGAR(MS),June,2012,7626,100,650,375,MH,AHMEDNAGAR,June-2012
AHMEDNAGAR(MS),June,2013,4464,300,1900,1100,MH,AHMEDNAGAR,June-2013
AHMEDNAGAR(MS),June,2014,20450,100,2815,1325,MH,AHMEDNAGAR,June-2014
AHMEDNAGAR(MS),June,2015,27865,500,2400,1450,MH,AHMEDNAGAR,June-2015
AHMEDNAGAR(MS),June,2016,80488,100,1350,738,MH,AHMEDNAGAR,June-2016
AHMEDNAGAR(MS),July,2002,71894,152,410,323,MH,AHMEDNAGAR,July-2002
AHMEDNAGAR(MS),July,2003,36225,105,544,325,MH,AHMEDNAGAR,July-2003
AHMEDNAGAR(MS),July,2004,8068,111,437,273,MH,AHMEDNAGAR,July-2004
AHMEDNAGAR(MS),July,2005,22316,107,572,338,MH,AHMEDNAGAR,July-2005
AHMEDNAGAR(MS),July,2006,9673,50,405,225,MH,AHMEDNAGAR,July-2006
AHMEDNAGAR(MS),July,2007,77995,185,1001,599,MH,AHMEDNAGAR,July-2007
AHMEDNAGAR(MS),July,2009,46868,250,798,534,MH,AHMEDNAGAR,July-2009
AHMEDNAGAR(MS),July,2010,141940,215,927,573,MH,AHMEDNAGAR,July-2010
AHMEDNAGAR(MS),July,2013,9677,450,2538,1495,MH,AHMEDNAGAR,July-2013
AHMEDNAGAR(MS),July,2014,111755,225,2688,1453,MH,AHMEDNAGAR,July-2014
AHMEDNAGAR(MS),July,2015,39998,500,2550,1525,MH,AHMEDNAGAR,July-2015
AHMEDNAGAR(MS),July,2016,111109,100,1133,742,MH,AHMEDNAGAR,July-2016
AHMEDNAGAR(MS),August,2002,30813,241,505,389,MH,AHMEDNAGAR,August-2002
AHMEDNAGAR(MS),August,2003,28586,142,570,357,MH,AHMEDNAGAR,August-2003
AHMEDNAGAR(MS),August,2004,20060,125,483,301,MH,AHMEDNAGAR,August-2004
AHMEDNAGAR(MS),August,2005,7914,180,975,592,MH,AHMEDNAGAR,August-2005
AHMEDNAGAR(MS),August,2007,65136,312,1369,845,MH,AHMEDNAGAR,August-2007
AHMEDNAGAR(MS),August,2009,39388,200,851,528,MH,AHMEDNAGAR,August-2009
AHMEDNAGAR(MS),August,2010,129048,270,1128,711,MH,AHMEDNAGAR,August-2010
AHMEDNAGAR(MS),August,2013,12878,920,4670,3290,MH,AHMEDNAGAR,August-2013
AHMEDNAGAR(MS),August,2014,153261,192,2429,1313,MH,AHMEDNAGAR,August-2014
AHMEDNAGAR(MS),August,2015,15820,2258,6300,4383,MH,AHMEDNAGAR,August-2015
AHMEDNAGAR(MS),August,2016,151691,100,1079,796,MH,AHMEDNAGAR,August-2016
AHMEDNAGAR(MS),September,2001,20272,110,522,346,MH,AHMEDNAGAR,September-2001
AHMEDNAGAR(MS),September,2002,18598,223,555,401,MH,AHMEDNAGAR,September-2002
AHMEDNAGAR(MS),September,2003,35476,168,620,387,MH,AHMEDNAGAR,September-2003
AHMEDNAGAR(MS),September,2004,18309,130,454,292,MH,AHMEDNAGAR,September-2004
AHMEDNAGAR(MS),September,2005,9492,236,1212,723,MH,AHMEDNAGAR,September-2005
AHMEDNAGAR(MS),September,2006,30531,50,525,285,MH,AHMEDNAGAR,September-2006
AHMEDNAGAR(MS),September,2007,49002,358,1669,1016,MH,AHMEDNAGAR,September-2007
AHMEDNAGAR(MS),September,2008,25150,175,813,495,MH,AHMEDNAGAR,September-2008
AHMEDNAGAR(MS),September,2009,69019,189,909,566,MH,AHMEDNAGAR,September-2009
AHMEDNAGAR(MS),September,2010,85389,617,1979,1396,MH,AHMEDNAGAR,September-2010
AHMEDNAGAR(MS),September,2013,72709,583,4308,2542,MH,AHMEDNAGAR,September-2013
AHMEDNAGAR(MS),September,2014,129483,192,2248,1215,MH,AHMEDNAGAR,September-2014
AHMEDNAGAR(MS),September,2015,6008,1600,5933,4617,MH,AHMEDNAGAR,September-2015
AHMEDNAGAR(MS),September,2016,174429,133,950,715,MH,AHMEDNAGAR,September-2016
AHMEDNAGAR(MS),October,2001,32081,105,615,367,MH,AHMEDNAGAR,October-2001
AHMEDNAGAR(MS),October,2002,46300,180,684,424,MH,AHMEDNAGAR,October-2002
AHMEDNAGAR(MS),October,2003,30462,274,904,590,MH,AHMEDNAGAR,October-2003
AHMEDNAGAR(MS),October,2004,31547,208,589,400,MH,AHMEDNAGAR,October-2004
AHMEDNAGAR(MS),October,2005,8298,327,1502,909,MH,AHMEDNAGAR,October-2005
AHMEDNAGAR(MS),October,2007,142250,154,1624,889,MH,AHMEDNAGAR,October-2007
AHMEDNAGAR(MS),October,2008,38550,150,928,550,MH,AHMEDNAGAR,October-2008
AHMEDNAGAR(MS),October,2009,208976,464,1720,1159,MH,AHMEDNAGAR,October-2009
AHMEDNAGAR(MS),October,2010,171626,580,1972,1271,MH,AHMEDNAGAR,October-2010
AHMEDNAGAR(MS),October,2012,12978,200,1255,730,MH,AHMEDNAGAR,October-2012
AHMEDNAGAR(MS),October,2013,269148,454,4910,2904,MH,AHMEDNAGAR,October-2013
AHMEDNAGAR(MS),October,2014,6321,100,2400,1250,MH,AHMEDNAGAR,October-2014
AHMEDNAGAR(MS),October,2015,86184,480,4266,3060,MH,AHMEDNAGAR,October-2015
AHMEDNAGAR(MS),October,2016,149993,100,1013,730,MH,AHMEDNAGAR,October-2016
AHMEDNAGAR(MS),November,2001,13375,125,773,488,MH,AHMEDNAGAR,November-2001
AHMEDNAGAR(MS),November,2003,41880,273,788,531,MH,AHMEDNAGAR,November-2003
AHMEDNAGAR(MS),November,2004,45354,134,457,295,MH,AHMEDNAGAR,November-2004
AHMEDNAGAR(MS),November,2005,22426,383,1423,902,MH,AHMEDNAGAR,November-2005
AHMEDNAGAR(MS),November,2006,80221,50,715,382,MH,AHMEDNAGAR,November-2006
AHMEDNAGAR(MS),November,2007,191725,112,1123,616,MH,AHMEDNAGAR,November-2007
AHMEDNAGAR(MS),November,2008,44581,400,1545,1033,MH,AHMEDNAGAR,November-2008
AHMEDNAGAR(MS),November,2009,230313,425,2059,1246,MH,AHMEDNAGAR,November-2009
AHMEDNAGAR(MS),November,2010,125571,408,2992,1813,MH,AHMEDNAGAR,November-2010
AHMEDNAGAR(MS),November,2012,37442,150,1825,993,MH,AHMEDNAGAR,November-2012
AHMEDNAGAR(MS),November,2013,184437,286,4045,2198,MH,AHMEDNAGAR,November-2013
AHMEDNAGAR(MS),November,2014,229078,133,2147,1146,MH,AHMEDNAGAR,November-2014
AHMEDNAGAR(MS),November,2015,266987,340,3390,2200,MH,AHMEDNAGAR,November-2015
AHMEDNAGAR(MS),November,2016,98097,260,1700,1240,MH,AHMEDNAGAR,November-2016
AHMEDNAGAR(MS),December,2001,51874,150,508,348,MH,AHMEDNAGAR,December-2001
AHMEDNAGAR(MS),December,2003,32370,299,853,593,MH,AHMEDNAGAR,December-2003
AHMEDNAGAR(MS),December,2004,77410,88,476,281,MH,AHMEDNAGAR,December-2004
AHMEDNAGAR(MS),December,2005,40704,163,634,399,MH,AHMEDNAGAR,December-2005
AHMEDNAGAR(MS),December,2006,169913,102,1022,582,MH,AHMEDNAGAR,December-2006
AHMEDNAGAR(MS),December,2007,185973,108,860,483,MH,AHMEDNAGAR,December-2007
AHMEDNAGAR(MS),December,2008,285147,309,1477,923,MH,AHMEDNAGAR,December-2008
AHMEDNAGAR(MS),December,2009,280094,292,2937,1587,MH,AHMEDNAGAR,December-2009
AHMEDNAGAR(MS),December,2010,50323,800,5800,3363,MH,AHMEDNAGAR,December-2010
AHMEDNAGAR(MS),December,2011,29522,100,750,425,MH,AHMEDNAGAR,December-2011
AHMEDNAGAR(MS),December,2012,18707,300,1400,900,MH,AHMEDNAGAR,December-2012
AHMEDNAGAR(MS),December,2013,230322,169,1889,1043,MH,AHMEDNAGAR,December-2013
AHMEDNAGAR(MS),December,2014,474988,127,2249,1175,MH,AHMEDNAGAR,December-2014
AHMEDNAGAR(MS),December,2015,303444,122,2208,1389,MH,AHMEDNAGAR,December-2015
AHMEDNAGAR(MS),December,2016,159172,100,1320,1030,MH,AHMEDNAGAR,December-2016
AIGINIA MANDIA (OR),January,2017,6100,1170,1370,1270,OR,AIGINIA MANDIA ,January-2017
AIGINIA MANDIA (OR),August,2016,4950,1072,1261,1161,OR,AIGINIA MANDIA ,August-2016
AIGINIA MANDIA (OR),September,2016,10200,1091,1291,1191,OR,AIGINIA MANDIA ,September-2016
AIGINIA MANDIA (OR),October,2016,8200,1169,1369,1269,OR,AIGINIA MANDIA ,October-2016
AIGINIA MANDIA (OR),November,2016,15700,1075,1275,1175,OR,AIGINIA MANDIA ,November-2016
AIGINIA MANDIA (OR),December,2016,14500,1133,1333,1233,OR,AIGINIA MANDIA ,December-2016
AJMER(RAJ),January,2015,2295,767,1567,1367,RJ,AJMER,January-2015
AJMER(RAJ),January,2016,4247,722,1067,939,RJ,AJMER,January-2016
AJMER(RAJ),January,2017,3471,750,1025,894,RJ,AJMER,January-2017
AJMER(RAJ),February,2015,2838,1089,1711,1500,RJ,AJMER,February-2015
AJMER(RAJ),February,2016,4631,759,1209,982,RJ,AJMER,February-2016
AJMER(RAJ),March,2015,2395,1080,1820,1480,RJ,AJMER,March-2015
AJMER(RAJ),March,2016,5509,808,1033,963,RJ,AJMER,March-2016
AJMER(RAJ),April,2015,852,800,1300,1100,RJ,AJMER,April-2015
AJMER(RAJ),April,2016,7111,650,992,906,RJ,AJMER,April-2016
AJMER(RAJ),May,2016,8979,505,900,801,RJ,AJMER,May-2016
AJMER(RAJ),June,2015,3322,983,1800,1513,RJ,AJMER,June-2015
AJMER(RAJ),June,2016,9861,432,874,718,RJ,AJMER,June-2016
AJMER(RAJ),July,2015,5100,836,1907,1504,RJ,AJMER,July-2015
AJMER(RAJ),July,2016,6687,400,883,790,RJ,AJMER,July-2016
AJMER(RAJ),August,2015,6542,1525,3267,2658,RJ,AJMER,August-2015
AJMER(RAJ),August,2016,5267,411,900,800,RJ,AJMER,August-2016
AJMER(RAJ),September,2015,4574,2850,4861,4411,RJ,AJMER,September-2015
AJMER(RAJ),September,2016,3704,422,911,819,RJ,AJMER,September-2016
AJMER(RAJ),October,2015,4362,2500,3682,3155,RJ,AJMER,October-2015
AJMER(RAJ),October,2016,5026,400,875,829,RJ,AJMER,October-2016
AJMER(RAJ),November,2014,10603,800,1429,1186,RJ,AJMER,November-2014
AJMER(RAJ),November,2015,27320,1567,2506,2072,RJ,AJMER,November-2015
AJMER(RAJ),November,2016,13994,521,993,839,RJ,AJMER,November-2016
AJMER(RAJ),December,2014,1899,1114,1886,1657,RJ,AJMER,December-2014
AJMER(RAJ),December,2015,14609,853,1206,1034,RJ,AJMER,December-2015
AJMER(RAJ),December,2016,8892,667,1033,857,RJ,AJMER,December-2016
ALIGARH(UP),January,2015,14200,1683,1754,1717,UP,ALIGARH,January-2015
ALIGARH(UP),January,2016,12350,1219,1298,1257,UP,ALIGARH,January-2016
ALIGARH(UP),January,2017,11050,770,870,820,UP,ALIGARH,January-2017
ALIGARH(UP),February,2015,13600,1583,1682,1632,UP,ALIGARH,February-2015
ALIGARH(UP),February,2016,15850,1013,1103,1054,UP,ALIGARH,February-2016
ALIGARH(UP),March,2015,12850,1648,1720,1685,UP,ALIGARH,March-2015
ALIGARH(UP),March,2016,12350,1037,1134,1090,UP,ALIGARH,March-2016
ALIGARH(UP),April,2015,8400,1405,1480,1442,UP,ALIGARH,April-2015
ALIGARH(UP),April,2016,10250,1084,1174,1135,UP,ALIGARH,April-2016
ALIGARH(UP),May,2015,14900,1306,1383,1346,UP,ALIGARH,May-2015
ALIGARH(UP),May,2016,14600,924,1016,974,UP,ALIGARH,May-2016
ALIGARH(UP),June,2015,12050,1591,1674,1634,UP,ALIGARH,June-2015
ALIGARH(UP),June,2016,18700,893,983,942,UP,ALIGARH,June-2016
ALIGARH(UP),July,2015,11630,1935,2024,1979,UP,ALIGARH,July-2015
ALIGARH(UP),July,2016,14600,959,1057,1011,UP,ALIGARH,July-2016
ALIGARH(UP),August,2015,5450,3237,3354,3303,UP,ALIGARH,August-2015
ALIGARH(UP),August,2016,11550,1022,1122,1072,UP,ALIGARH,August-2016
ALIGARH(UP),September,2015,7200,4352,4472,4413,UP,ALIGARH,September-2015
ALIGARH(UP),September,2016,14500,928,1028,978,UP,ALIGARH,September-2016
ALIGARH(UP),October,2015,2350,3522,3620,3570,UP,ALIGARH,October-2015
ALIGARH(UP),October,2016,15300,960,1060,1010,UP,ALIGARH,October-2016
ALIGARH(UP),November,2014,8750,1665,1742,1706,UP,ALIGARH,November-2014
ALIGARH(UP),November,2015,5900,2428,2551,2503,UP,ALIGARH,November-2015
ALIGARH(UP),November,2016,14150,1157,1257,1207,UP,ALIGARH,November-2016
ALIGARH(UP),December,2014,9200,1519,1687,1650,UP,ALIGARH,December-2014
ALIGARH(UP),December,2015,8900,1441,1524,1483,UP,ALIGARH,December-2015
ALIGARH(UP),December,2016,27100,1070,1170,1121,UP,ALIGARH,December-2016
ALLAHABAD(UP),January,2017,24700,939,939,939,UP,ALLAHABAD,January-2017
ALLAHABAD(UP),May,2016,9800,1010,1036,1018,UP,ALLAHABAD,May-2016
ALLAHABAD(UP),June,2016,25700,935,978,959,UP,ALLAHABAD,June-2016
ALLAHABAD(UP),July,2016,3425,997,997,997,UP,ALLAHABAD,July-2016
ALLAHABAD(UP),August,2016,4600,998,998,998,UP,ALLAHABAD,August-2016
ALLAHABAD(UP),September,2016,15800,753,764,759,UP,ALLAHABAD,September-2016
ALLAHABAD(UP),October,2016,10800,705,705,705,UP,ALLAHABAD,October-2016
ALLAHABAD(UP),November,2016,18170,871,878,875,UP,ALLAHABAD,November-2016
ALLAHABAD(UP),December,2016,26900,980,1001,990,UP,ALLAHABAD,December-2016
ALWAR(RAJ),January,2010,30430,766,1260,941,RJ,ALWAR,January-2010
ALWAR(RAJ),January,2011,26949,871,2493,1572,RJ,ALWAR,January-2011
ALWAR(RAJ),January,2012,49327,143,378,247,RJ,ALWAR,January-2012
ALWAR(RAJ),January,2013,54522,704,1255,977,RJ,ALWAR,January-2013
ALWAR(RAJ),January,2014,51550,489,1124,806,RJ,ALWAR,January-2014
ALWAR(RAJ),January,2015,124470,694,1050,867,RJ,ALWAR,January-2015
ALWAR(RAJ),January,2016,9788,625,1200,912,RJ,ALWAR,January-2016
ALWAR(RAJ),January,2017,40361,420,773,610,RJ,ALWAR,January-2017
ALWAR(RAJ),February,2010,2515,711,972,848,RJ,ALWAR,February-2010
ALWAR(RAJ),February,2011,651,250,800,458,RJ,ALWAR,February-2011
ALWAR(RAJ),February,2012,2094,196,331,263,RJ,ALWAR,February-2012
ALWAR(RAJ),February,2013,2125,644,1448,1050,RJ,ALWAR,February-2013
ALWAR(RAJ),February,2014,956,483,733,633,RJ,ALWAR,February-2014
ALWAR(RAJ),February,2015,54790,924,1235,1097,RJ,ALWAR,February-2015
ALWAR(RAJ),February,2016,6117,819,1066,942,RJ,ALWAR,February-2016
ALWAR(RAJ),March,2010,292,1000,1200,1100,RJ,ALWAR,March-2010
ALWAR(RAJ),March,2012,172,625,700,650,RJ,ALWAR,March-2012
ALWAR(RAJ),March,2015,84530,1305,1725,1560,RJ,ALWAR,March-2015
ALWAR(RAJ),March,2016,512,850,1150,1000,RJ,ALWAR,March-2016
ALWAR(RAJ),April,2010,21209,528,783,645,RJ,ALWAR,April-2010
ALWAR(RAJ),April,2011,5165,553,676,615,RJ,ALWAR,April-2011
ALWAR(RAJ),April,2012,2191,570,730,665,RJ,ALWAR,April-2012
ALWAR(RAJ),April,2015,69170,1117,1553,1370,RJ,ALWAR,April-2015
ALWAR(RAJ),April,2016,1555,650,1000,825,RJ,ALWAR,April-2016
ALWAR(RAJ),May,2010,16025,324,577,455,RJ,ALWAR,May-2010
ALWAR(RAJ),May,2011,2403,469,613,513,RJ,ALWAR,May-2011
ALWAR(RAJ),May,2012,12857,465,620,552,RJ,ALWAR,May-2012
ALWAR(RAJ),May,2015,16257,1098,1442,1302,RJ,ALWAR,May-2015
ALWAR(RAJ),May,2016,3325,600,875,738,RJ,ALWAR,May-2016
ALWAR(RAJ),June,2010,13044,473,665,558,RJ,ALWAR,June-2010
ALWAR(RAJ),June,2011,1869,510,640,570,RJ,ALWAR,June-2011
ALWAR(RAJ),June,2012,2900,546,675,592,RJ,ALWAR,June-2012
ALWAR(RAJ),June,2015,16447,804,1271,1075,RJ,ALWAR,June-2015
ALWAR(RAJ),June,2016,5335,538,788,663,RJ,ALWAR,June-2016
ALWAR(RAJ),July,2010,9760,543,747,635,RJ,ALWAR,July-2010
ALWAR(RAJ),July,2011,2510,605,735,670,RJ,ALWAR,July-2011
ALWAR(RAJ),July,2012,1872,643,764,707,RJ,ALWAR,July-2012
ALWAR(RAJ),July,2013,28270,1425,1688,1563,RJ,ALWAR,July-2013
ALWAR(RAJ),July,2016,5380,609,838,763,RJ,ALWAR,July-2016
ALWAR(RAJ),August,2010,5521,628,974,795,RJ,ALWAR,August-2010
ALWAR(RAJ),August,2011,1140,601,888,783,RJ,ALWAR,August-2011
ALWAR(RAJ),August,2012,6815,596,750,665,RJ,ALWAR,August-2012
ALWAR(RAJ),August,2013,3306,2865,3604,3248,RJ,ALWAR,August-2013
ALWAR(RAJ),August,2014,1762,1300,2000,1680,RJ,ALWAR,August-2014
ALWAR(RAJ),August,2016,5244,700,888,794,RJ,ALWAR,August-2016
ALWAR(RAJ),September,2010,4041,954,1436,1198,RJ,ALWAR,September-2010
ALWAR(RAJ),September,2011,1258,1138,1425,1294,RJ,ALWAR,September-2011
ALWAR(RAJ),September,2012,3749,590,790,690,RJ,ALWAR,September-2012
ALWAR(RAJ),September,2013,2129,2632,3979,3279,RJ,ALWAR,September-2013
ALWAR(RAJ),September,2014,1641,1433,1967,1767,RJ,ALWAR,September-2014
ALWAR(RAJ),September,2015,6389,2750,4627,3727,RJ,ALWAR,September-2015
ALWAR(RAJ),September,2016,552,700,900,800,RJ,ALWAR,September-2016
ALWAR(RAJ),October,2010,12425,839,1423,1118,RJ,ALWAR,October-2010
ALWAR(RAJ),October,2011,13505,800,1404,1150,RJ,ALWAR,October-2011
